Date:	Status:	Description:
01-05-2021 12:09:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:09:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:09:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:09:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:09:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:10:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:10:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:10:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:10:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:10:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:10:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:10:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:10:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:11:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:11:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:11:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:11:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:11:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:11:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:11:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:11:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:12:09 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:12:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:12:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:12:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:12:42 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:12:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:12:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:12:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:13:14 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:13:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:13:30 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:13:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:13:46 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:13:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:14:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:14:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:14:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:14:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:14:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:14:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:14:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:14:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:15:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:15:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:15:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:15:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:15:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:15:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:15:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:15:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:16:09 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:16:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:16:25 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:16:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:16:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:16:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:16:57 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:16:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:17:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:17:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:17:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:17:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:17:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:17:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:18:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:18:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:18:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:18:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:18:34 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:18:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:18:50 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:18:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:19:06 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:19:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:19:22 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:19:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:19:38 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:19:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:19:54 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:19:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:20:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:20:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:20:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:20:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:20:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:20:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:20:57 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:20:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:21:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:21:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:21:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:21:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:21:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:21:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:22:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:22:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:22:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:22:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:22:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:22:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:22:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:22:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:23:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:23:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:23:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:23:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:23:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:23:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:23:52 AM	Warning	DELETE SESSION
01-05-2021 12:23:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:23:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:24:09 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:24:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:24:25 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:24:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:24:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:24:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:24:57 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:24:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:25:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:25:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:25:30 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:25:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:25:46 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:25:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:26:02 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:26:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:26:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:26:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:26:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:26:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:26:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:26:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:27:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:27:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:27:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:27:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:27:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:27:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:27:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:27:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:28:09 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:28:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:28:25 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:28:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:28:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:28:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:28:57 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:28:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:29:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:29:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:29:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:29:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:29:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:29:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:30:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:30:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:30:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:30:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:30:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:30:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:30:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:30:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:31:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:31:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:31:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:31:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:31:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:31:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:31:54 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:31:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:32:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:32:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:32:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:32:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:32:42 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:32:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:32:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:32:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:33:14 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:33:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:33:30 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:33:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:33:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:33:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:34:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:34:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:34:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:34:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:34:33 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:34:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:34:49 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:34:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:35:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:35:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:35:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:35:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:35:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:35:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:35:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:35:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:36:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:36:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:36:25 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:36:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:36:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:36:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:36:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:36:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:37:14 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:37:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:37:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:37:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:37:45 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:37:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:38:02 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:38:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:38:18 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:38:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:38:34 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:38:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:38:50 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:38:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:39:06 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:39:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:39:22 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:39:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:39:38 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:39:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:39:54 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:39:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:40:09 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:40:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:40:25 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:40:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:40:41 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:40:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:40:57 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:40:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:41:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:41:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:41:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:41:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:41:46 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:41:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:42:02 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:42:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:42:18 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:42:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:42:34 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:42:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:42:50 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:42:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:43:06 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:43:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:43:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:43:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:43:38 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:43:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:43:52 AM	Warning	DELETE SESSION
01-05-2021 12:43:54 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:43:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:44:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:44:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:44:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:44:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:44:42 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:44:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:44:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:44:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:45:14 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:45:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:45:30 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:45:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:45:46 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:45:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:46:01 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:46:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:46:17 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:46:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:46:34 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:46:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:46:50 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:46:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:47:05 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:47:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:47:21 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:47:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:47:37 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:47:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:47:53 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:47:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:48:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:48:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:48:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:48:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:48:42 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:48:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:48:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:48:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:49:14 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:49:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:49:30 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:49:30 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:49:46 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:49:46 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:50:02 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:50:02 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:50:18 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:50:18 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:50:34 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:50:34 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:50:50 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:50:50 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:51:06 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:51:06 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:51:22 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:51:22 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:51:38 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:51:38 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:51:54 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:51:54 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:52:10 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:52:10 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:52:26 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:52:26 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:52:42 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:52:42 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:52:58 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:52:58 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:53:13 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:53:14 AM	Success	Running command successfully: Arduino TurnOff
01-05-2021 12:53:29 AM	Success	Running RFIDEncoder demo code
01-05-2021 12:53:30 AM	Success	Running command successfully: Arduino TurnOff
