Date:	Status:	Description:
12-31-2020 10:51:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:51:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:51:02 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:51:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:51:18 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:51:18 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:51:18 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:51:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:51:34 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:51:34 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:51:34 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:51:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:51:50 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:51:50 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:51:50 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:51:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:52:06 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:52:06 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:52:06 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:52:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:52:22 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:52:22 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:52:22 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:52:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:52:38 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:52:38 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:52:38 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:52:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:52:54 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:52:54 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:52:54 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:52:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:53:11 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:53:11 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:53:11 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:53:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:53:27 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:53:27 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:53:27 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:53:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:53:43 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:53:43 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:53:43 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:53:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:53:59 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:53:59 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:53:59 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:53:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:54:15 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:54:15 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:54:15 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:54:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:54:31 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:54:31 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:54:31 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:54:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:54:46 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:54:46 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:54:46 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:54:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:55:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:55:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:55:02 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:55:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:55:18 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:55:18 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:55:18 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:55:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:55:34 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:55:34 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:55:34 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:55:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:55:50 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:55:50 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:55:50 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:55:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:56:06 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:56:06 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:56:06 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:56:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:56:22 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:56:22 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:56:22 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:56:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:56:38 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:56:38 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:56:38 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:56:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:56:54 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:56:54 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:56:54 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:56:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:57:10 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:57:10 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:57:10 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:57:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:57:26 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:57:26 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:57:26 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:57:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:57:42 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:57:42 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:57:42 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:57:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:57:59 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:57:59 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:57:59 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:57:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:58:15 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:58:15 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:58:15 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:58:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:58:31 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:58:31 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:58:31 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:58:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:58:47 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:58:47 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:58:47 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:58:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:59:03 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:59:03 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:59:03 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:59:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:59:19 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:59:19 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:59:19 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:59:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:59:35 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:59:35 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:59:35 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:59:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 10:59:51 AM	Error	Status Code : GatewayTimeout
12-31-2020 10:59:51 AM	Error	Status Description : Gateway Timeout
12-31-2020 10:59:51 AM	Success	Running RFIDEncoder demo code
12-31-2020 10:59:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:00:07 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:00:07 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:00:07 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:00:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:00:23 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:00:23 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:00:23 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:00:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:00:39 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:00:39 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:00:39 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:00:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:00:55 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:00:55 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:00:55 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:00:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:01:10 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:01:10 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:01:10 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:01:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:01:26 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:01:26 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:01:26 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:01:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:01:42 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:01:42 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:01:42 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:01:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:01:58 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:01:58 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:01:58 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:01:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:02:14 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:02:14 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:02:14 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:02:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:02:30 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:02:30 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:02:30 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:02:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:02:46 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:02:46 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:02:46 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:02:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:03:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:03:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:03:02 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:03:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:03:18 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:03:18 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:03:18 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:03:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:03:34 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:03:34 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:03:34 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:03:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:03:50 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:03:50 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:03:50 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:03:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:04:06 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:04:06 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:04:06 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:04:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:04:22 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:04:22 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:04:22 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:04:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:04:38 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:04:38 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:04:38 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:04:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:04:54 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:04:54 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:04:54 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:04:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:05:10 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:05:10 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:05:10 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:05:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:05:26 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:05:26 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:05:26 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:05:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:05:42 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:05:42 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:05:42 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:05:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:05:59 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:05:59 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:05:59 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:05:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:06:15 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:06:15 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:06:15 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:06:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:06:31 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:06:31 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:06:31 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:06:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:06:46 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:06:46 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:06:46 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:06:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:07:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:07:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:07:02 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:07:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:07:18 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:07:18 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:07:18 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:07:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:07:34 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:07:34 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:07:34 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:07:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:07:50 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:07:50 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:07:50 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:07:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:08:06 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:08:06 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:08:06 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:08:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:08:22 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:08:22 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:08:22 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:08:23 AM	Warning	DELETE SESSION
12-31-2020 11:08:23 AM	Error	Status Code : NotFound
12-31-2020 11:08:23 AM	Error	Status Description : Not Found
12-31-2020 11:08:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:08:38 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:08:38 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:08:38 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:08:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:08:54 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:08:54 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:08:54 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:08:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:09:10 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:09:10 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:09:10 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:09:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:09:26 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:09:26 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:09:26 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:09:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:09:42 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:09:42 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:09:42 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:09:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:09:58 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:09:58 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:09:58 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:09:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:10:14 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:10:14 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:10:14 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:10:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:10:30 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:10:30 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:10:30 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:10:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:10:46 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:10:46 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:10:46 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:10:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:11:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:11:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:11:02 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:11:03 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:11:18 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:11:18 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:11:18 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:11:19 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:11:34 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:11:34 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:11:34 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:11:35 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:11:50 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:11:50 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:11:50 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:11:51 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:12:06 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:12:06 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:12:06 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:12:07 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:12:23 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:12:23 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:12:23 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:12:23 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:12:39 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:12:39 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:12:39 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:12:39 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:12:55 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:12:55 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:12:55 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:12:55 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:13:11 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:13:11 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:13:11 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:13:11 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:13:27 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:13:27 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:13:27 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:13:27 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:13:43 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:13:43 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:13:43 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:13:43 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:13:59 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:13:59 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:13:59 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:13:59 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:14:14 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:14:14 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:14:14 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:14:15 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:14:30 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:14:30 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:14:30 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:14:31 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:14:46 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:14:46 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:14:46 AM	Success	Running RFIDEncoder demo code
12-31-2020 11:14:47 AM	Success	Running command successfully: Arduino TurnOff
12-31-2020 11:15:02 AM	Error	Status Code : GatewayTimeout
12-31-2020 11:15:02 AM	Error	Status Description : Gateway Timeout
12-31-2020 11:15:02 AM	Success	Running RFIDEncoder demo code
